CommentID,PostID,CommentOrder,Author,Comment
1215,936,3,jpgenius ,Four car wins in a row?! GO MOSSERS!!! 👏🏾🎉🚙
1216,936,4,jpgenius ,"Bummed to see the Trans’ run come to an end, but even sadder to see a heartbreaking FM loss afterwards."
1217,936,5,Matthew Yothers ,"Yeah, and the odds were really in their favor, too."
1218,936,6,jpgenius ,Whose favor?
1219,936,7,Matthew Yothers ,"The Bussey family, I thought they were gonna get it, but they crawled a little too much once again."
1220,937,1,jpgenius ,So happy for the Busseys and Heyds. Aloha! 😁
1221,937,2,Matthew Yothers ,"Yes, the Busseys now got $20,000, that certainly made up for that disappointing/heartbreaking loss last time."
1222,938,1,jpgenius ,"I just realized I haven’t commented on these two episodes yet. It’s nice to see the Stallworths win $20K, and for the last question in the second episode, Kiara wanted to say tic-tac-toe instead of checkers. Boy, was Terry LUCKY that was the winning answer."
1223,938,2,Matthew Yothers ,"In the Haywood family’s first game (2nd Group game here) another “more specific” incident happened, for the question “something you plug in”, Louise said electrical cords and the judges told her to be more specific there, and that was when she said lamp for that one."
1224,939,1,jpgenius ,"Not much to say about these episodes, but the Stallworths and Haywoods are hilarious. 😂"
1225,940,1,jpgenius ,"Go Kiara! And one more, Stallworths, one more…"
1226,941,1,jpgenius ,Poor Stallworths. 😭
1227,942,1,Alan ,"Okay, so a car *was* given away today.  Tied with Viera."
1228,942,2,jpgenius ,Go Haywoods! 🚙👏🏾 And I can’t wait to see the Swaynes again. They are funny. 😂
1229,942,3,Joey Scafetta ,"5, Count ’em, 5 cars in a row!"
1230,942,4,jpgenius ,"Personally, I’m not sure if it’s 5 in a row given the Haywoods weren’t one of the new families."
1231,942,5,Matthew Yothers ,"Yeah, I would say ALMOST 5 in a row, ’cause the Haywoods beat another family that was one of two brand new teams."
1232,942,6,Matthew Yothers ,"Actually, it got 6 points."
1233,943,1,jpgenius ,"I can’t wait to see the Swaynes and Jacobs next week, especially the Swaynes. They are FUN, and I’m so happy to see them win $20K."
1234,944,1,Matthew Yothers ,What’s going on about those really big #1’s (60+) not being given? I thought those were really obvious.
1235,944,2,jpgenius ,"Nice work, Jacobs!"
1236,945,1,jpgenius ,"It’s OK, Jacobs. We’ll get ‘em next time. And great job, Lees!"
1237,946,1,Matthew Yothers ,"We’re all gonna be on the edge of our seats right now! The Jacobs family has to wait until January to play for the car, that would be the 9th possible car giveaway this season, and almost the 6th one in a row for Group 2."
1238,946,2,Matthew Yothers ,"Also, well done on getting another $20,000, Jacobs family! CUE THE GRAPHICS ONCE AGAIN!"
1239,946,3,jpgenius ,"Go Jacobs! Let’s nab that car in January, shall we? 💵🚙 I can’t wait to see them and the Picazos in my birthday month."
1240,946,4,Matthew Yothers ,"Wait, your birthday is in January? Wow! What day is that?"
1241,946,5,jpgenius ,The 22nd.
1242,947,1,jpgenius ,Go Jacobs! 🚙💵 And I can’t wait to see the Allens tomorrow. They are FUNNY. 😂
1243,947,2,Matthew Yothers ,"OMG, way to go Jacobs family, that’s almost 6 cars in a row for Group 2, this new record just keeps going right now."
1244,947,3,Matthew Yothers ,"Too bad they really couldn’t get another $20,000 today, I guess they should’ve stuck with the same team they kept using earlier, but $41,765 is a very good 5-day stay, WTG Jacobs family, go get that car!"
1245,947,4,Matthew Yothers ,"And also, the Mai family lost to not one, but TWO car winners in their run earlier (the Haywoods on November 19th, and the Jacobses on November 22nd)."
1246,948,1,jpgenius ,"Welcome back, Scotts! And boy, was the first episode FUNNY or what? 😂😂😂"
1247,949,1,Joey Scafetta ,OUCH! That hurts for the Allens! (That happened to the Zerbys in 2005)
1248,949,2,jpgenius ,"Those FM losses had to hurt, especially the first one. 😳"
1249,949,3,jpgenius ,And on my birthday! 🤦🏾‍♂️
1250,949,4,ant0824 ,And That Unfortunately is the Worst of the Entire Season.  
1251,949,5,ant0824 ,Hope Skipps is watching this one.
1252,950,1,jpgenius ,"Nice job, Tsetsos! The Allens had a good run."
1253,950,2,Matthew Yothers ,"Also, Angela actually said cook for the first Fast Money question which was still 45 points, but clean/housework was still the #1 answer, although they didn’t really need it, since they already won the money."
1254,951,1,jpgenius ,Go Amy! 👏🏾👏🏾👏🏾
1255,952,1,jpgenius ,"Ah, the start of the Winchesters’ adventure."
1256,953,1,Alan ,"…Good first half, anyway."
1257,953,2,jpgenius ,WTG Kim! 👏🏾👏🏾👏🏾 Wait…did Chris just twerk during the FM celebration?!
1258,954,1,jpgenius ,"Now we’re talking, Winchesters."
1259,955,1,jpgenius ,"Nice job, Paytons! And boy, I can’t wait to see the Winchesters go for a car on Monday. They have been a blast to watch so far. 🚗"
1260,956,1,jpgenius ,"Tough luck for the Winchesters. No WAY they would’ve gotten that last answer. 😥 They made me laugh, though."
1261,956,2,Rohan Johnson ,"Yeah, That last answer was a tough one. I heard Aaleyah in the back helping Valerie out with the gym and hotel answer and both of those answers were not up there. I wouldn’t have thought of Proctologist, and that’s a stupid answer."
1262,957,1,jpgenius ,"Nice FM wins, even though the second was funnier."
1263,958,1,Frank ,"On February 5, 2020 the answer to one of the questions was Fanny Pack.  The contestant said Family Pack and she got it right.  I think the judges made a mistake."
1264,958,2,jpgenius ,The Oberholtzers have gotten HOT! 🔥
1265,959,1,jpgenius ,"The Sanchezs are on FIRE! 🔥 One more, guys. One more… 🚙"
1266,959,2,MONICA DENISE SCOTT ,Great Job Steve Harvey With Your Game Family Feud OK. Steve Harvey You Can Talk Without Cussing All Of The Time. Steve Harvey Keep Up The Good Work With Your Game Show Family Feud OK. Your Greatest Fan MONICA D.SCOTT
1267,960,1,jpgenius ,"MAN, two car losses in a row?! I feel awful for the Sanchez family. 😭"
1268,960,2,Rohan Johnson ,"Yeah, I feel the same way, but hey, let’s look on the bright side. they still have $41,570, and that’s actually good enough to buy a car."
1269,961,1,Matthew Yothers ,"In Game 1, which Dan went 2nd in Fast Money, Jr. or Sr.?"
1270,961,2,jpgenius ,Dan Jr. I think Dan Jr.’s actually their son-in-law.
1271,961,3,jpgenius ,"Not much to say, except the second game was fun to watch."
1272,962,1,jpgenius ,"Yay Witkowskis! And boy, George sure tried in FM."
1273,962,2,Matthew Yothers ,"Yeah, he certainly took a shot here, and the Witkowskis finally got the right group for Fast Money. Pam did really well and got 167 points, and despite starting with two zeroes, Sarah brought it home and got the win right on the nose."
1274,962,3,Matthew Yothers ,"And also, that long car trip question was certainly a tough question, I don’t know what other snacks people would think of for that one."
1275,963,1,Matthew Yothers ,"Not to be rude, but in the first question of the 2nd Fast Money, shouldn’t you have capitalized the H in he since the question was talking about God?"
1276,963,2,Matthew Yothers ,And capitalize the H in his as well for the same reason.
1277,963,3,jpgenius ,"Welcome back, Campbells and Deckers! As for the latter family…great job, Luke!"
1278,964,1,jpgenius ,Great comeback by the Whites in the second game.
1279,965,1,jpgenius ,OH so close call for the Skocys…but great job in FM by the Whites!
1280,965,2,Matthew Yothers ,When are you going to release yesterday’s games of Family Feud (2/17/2020)?
1281,965,3,Matthew Yothers ,"Sorry, I just realized today’s game (2/18/2020) has just been released so I’ll put my comment there."
1282,965,4,Matthew Yothers ,Is it okay if I do that?
1283,966,1,Matthew Yothers ,When are you going to release yesterday’s games of Family Feud (2/17/2020)?
1284,966,2,Matthew Yothers ,"And also I know the Keyes family got $20,000, but what is the White family’s 3-day total from yesterday?"
1285,966,3,jpgenius ,"The White family’s total was $21,325."
1286,966,4,Joey Scafetta ,"Maybe you should try February 29, 2020."
1287,966,5,jpgenius ,"Great run, Whites."
1288,967,1,jpgenius ,Go Jeremy! 👏🏾 But OH so close for the Shahs. 😳
1289,968,1,Colin Roley ,GO DARCIA!!!!!!
1290,968,2,jpgenius ,WTG Darcia! 👏🏾 And the Tirres are on a nice little roll. Keep it going.
1291,968,3,jpgenius ,"Darica* (thanks, Colin)"
1292,969,1,Colin Roley ,Good Luck Tirres and take home a brand new car
1293,969,2,jpgenius ,"Jeremy’s been doing his JOB! Good luck on Monday, Tirres! 🚙"
1294,969,3,Matthew Yothers ,"In the question “something you buy by the yard”, I think material in this case is another way to say fabric/cloth, because that’s what Steve said was #1 for that one."
1295,970,1,jpgenius ,"Great work, Blancos! I had a gut feeling the first game would go to Sudden Death."
1296,970,2,Andrew e. KIM ,oh no thats sad 😦 tirres family
1297,970,3,Matthew Yothers ,"Yeah, I agree, but let’s look at the bright side, they still have $41,470, that’s still good enough to actually buy a car though."
1298,970,4,Matthew Yothers ,"But man, we just can’t give this thing away too often in this part of each season since 2017.
2017: 4 cars
2018: 1 car
2019: 1 car (last minute)
2020: 1 car (immediately)"
1299,971,1,jpgenius ,"I like the Bobeks, but I hate to see the DeCous go."
1300,971,2,Matthew Yothers ,"Yeah, but congrats on winning the $20,000, Bobeks! And good luck in the final winter game of the season!"
1301,971,3,Matthew Yothers ,"And I believe for the 4th question, Steve said “In your opinion, what’s the safest way to travel?”"
1302,972,1,Joey Scafetta ,I can’t wait to see more of the Reugers and Bobeks in April!
1303,972,2,jpgenius ,Ouch at the second FM. And I second Joey’s comment. 👍🏾
1304,972,3,Matthew Yothers ,"Yeah, and I would’ve loved to see another doubler happen on the Feud after a while, and I believe it was a year ago since we last had a doubler in Fast Money."
1305,972,4,Matthew Yothers ,"I know I asked that last time with the Witkowskis, but which Kyle went 2nd in this Fast Money, Sr. or Jr.?"
1306,973,1,jpgenius ,The Bobeks are on a ROLL! 🔥 And great work by the Rueger twins (Kali and Corinne) in FM. 👏🏾
1307,974,1,jpgenius ,"One more, Bobeks, one more… 🚗"
1308,975,1,Joey Scafetta ,The first game was Meachem vs. Henderson
1309,975,2,Matthew Yothers ,"And the Hendersons consisted of Jess, Tim, Chloe, Caiti, & Terry."
1310,975,3,jpgenius ,Did you catch where they were from?
1311,975,4,Matthew Yothers ,"No, I don’t know where they’re from."
1312,975,5,jpgenius ,"FINALLY! A car win! Go, Bobeks! 🚙👏🏾 And for those who were wondering…"
1313,975,6,Joey Scafetta ,*see
1314,975,7,Cody Natof ,What was the first query? And what were the answers?
1315,976,1,Matthew Yothers ,"In our 2nd group game, the Abundis family is returning for their 2nd day with $20,000."
1316,976,2,Joey Scafetta ,Where’s Group A?
1317,976,3,Joey Scafetta ,Where’s the first game and what are the answers?
1318,976,4,jpgenius ,You might wanna check the Feud’s Facebook/YouTube pages and Game Show NewsNet for that (as well as Monday’s recap).
1319,976,5,jpgenius ,"Keep it going, Abundis family…"
1320,977,1,jpgenius ,"Sad to see the Abundis family go, because they won a whole lot for 3 games. As for the Johnsons, I’m glad they won, since Kristy’s story is truly inspiring."
1321,977,2,Matthew Yothers ,"And on April 22, I know the Abundis family competed against the Brown family, but what are the names of the members of that family? I can only make out Todd as the captain, and Makenna as the third member, but I don’t know everyone else."
1322,977,3,Matthew Yothers ,Never mind.
1323,978,1,Matthew Yothers ,"Today is actually day 3 for the Qurashi family, and they are returning with $20,555."
1324,978,2,jpgenius ,"The Mayfields were on the Feud back in May 2017, making this their second game. And boy, did they make their return trip count with their comeback!"
1325,979,1,jpgenius ,"Keep it going, Steins."
1326,980,1,jpgenius ,Sad to see the Mayfields and Steins go. They were a whole lotta fun. But great $20K win by the Joneses! 👏🏾
1327,981,1,jpgenius ,Poor Holders. They were awfully close in FM. But the Abundises had a great start to their run!
1328,982,1,jpgenius ,"If only they got some more good answers in FM, the Bustos’ comeback would’ve been complete. But they’ll be back."
1329,983,1,jpgenius ,"Yay Bustos! As Steve said, third time’s the charm! 👏🏾"
1330,984,1,jpgenius ,"The Whites stole for the win again?! They’re on a roll! (As we all know, that would end the next game.)"
1331,985,1,jpgenius ,"Oh…they’re switching to the second run. Well, I can’t wait for the Rodríguezes to come back. They’re FUNNY. 😂"
1332,986,1,jpgenius ,INCREDIBLE comeback in FM! 👏🏾👏🏾👏🏾
1333,987,1,jpgenius ,"Welcome back, Opals! I sure wish they won $20K, though; they came close in FM. And the Bustos had a pretty good run."
1334,988,1,jpgenius ,This is confusing. Why is this the Opal’s 4th game?! Is tomorrow’s finale their 3rd?
1335,989,1,jpgenius ,WHOO! Go Opals! That’s how you close out the season! 👏🏾🚙💵
1336,989,2,ant0824 ,How much did the opals won during their run?
1337,989,3,jpgenius ,"$21,835. For THREE wins."
1338,990,1,jpgenius ,What a FUN start to this year’s Celebrity Feud.
1339,990,2,Matthew Yothers ,"$25,000 for charity already, and also, Carson Kressley is back once again."
1340,991,1,jpgenius ,I found the first game WAY funnier than the second. 😂😂😂
1341,992,1,Matthew Yothers ,I heard Stephen say sugar after a couple of duplications on that last question.
1342,992,2,Matthew Yothers ,"And also, congratulations to “The Bold Type” for winning the $25,000 for Girls, Inc."
